34,4,3,"It was okay, nothing extra special. 🤷‍♂️","Just another day in movie paradise."
34,8,3,"It's a 3, because 2 was too harsh and 4 was too kind.","A standard movie experience."
34,20,2,"I'm crying inside... from boredom.","Mediocre at best."
34,23,5,"I'm shook. Best movie ever.","I'm shook. Best movie ever."
34,26,3,"Good in parts, but overall average.","It was okay, nothing extra special. 🤷‍♂️"
34,36,2,"Not great, but not the worst.","Lowkey disappointing."
34,37,5,"A must-watch for everyone.","A must-watch for everyone."
34,41,3,"Neither here nor there.","It's a 3, because 2 was too harsh and 4 was too kind."
34,43,1,"This movie was a complete disaster.I can't believe I watched the entire movie.","This film is as useful as a screen door on a submarine."
34,48,1,"Horrific. My eyes hurt watching this.","Disgusting movie dude."
35,3,5,"This deserves all the Oscars! 🏆","One does not simply watch a better movie."
35,8,2,"Kinda sus, not sure what's happening here. 🤨","Lowkey disappointing."
35,11,3,"Aight, it's aight.","Middle of the road, like a plain slice of bread."
35,15,4,"This movie slaps! 🎬🔥","A+ for effort and execution."
35,18,1,"It's not me, it's you... and the movie.","Worst film I've ever seen."
35,24,4,"Well-crafted and engaging.","Highly recommend watching this."
35,26,3,"Average movie, worth a watch if you're bored.","Satisfactory, like a lukewarm cup of tea."
35,28,4,"Well-crafted and engaging.","Solid as a rock... if the rock had good acting."
35,30,5,"One does not simply watch a better movie.","A must-watch for everyone."
35,35,3,"Just another day in movie paradise.","Neither here nor there."
35,36,2,"Lowkey disappointing.","I'm crying inside... from boredom."
35,38,1,"Well, that escalated quickly... to awful.","More disappointing than the sequel."
35,40,1,"More disappointing than the sequel.","Horrific. My eyes hurt watching this."
35,41,1,"This movie was a complete disaster.I can't believe I watched the entire movie.","Disgusting movie dude."
35,46,1,"Worst film I've ever seen.","More disappointing than the sequel."
35,49,3,"Good in parts, but overall average.","Neither here nor there."
35,50,4,"Well-crafted and engaging.","Highly recommend watching this."
36,10,5,"A cinematic experience worthy of a standing ovation.","A cinematic experience worthy of a standing ovation."
36,17,1,"Expectation vs. Reality: Complete fail.","Worst film I've ever seen."
36,19,2,"Mediocre at best.","Average performances, nothing special."
36,22,4,"Solid direction and cinematography.","Well-crafted and engaging."
36,24,4,"Highly recommend watching this.","A+ for effort and execution."
36,28,3,"It was okay, nothing extra special. 🤷‍♂️","Satisfactory, like a lukewarm cup of tea."
36,34,3,"Middle of the road, like a plain slice of bread.","Neither here nor there."
36,36,4,"Well-crafted and engaging.","Good movie! 10/10 would watch again. 👍"
36,38,1,"It's not me, it's you... and the movie.","Worst film I've ever seen."
36,42,1,"This movie was a complete disaster.I can't believe I watched the entire movie.","Expectation vs. Reality: Complete fail."
36,45,2,"Skibidi","I'm crying inside... from boredom."
36,46,2,"Disappointing compared to expectations.","Average performances, nothing special."
36,50,3,"Good in parts, but overall average.","Middle of the road, like a plain slice of bread."
37,8,4,"Highkey enjoyed this one.","Well-crafted and engaging."
37,22,3,"Just another day in movie paradise.","Aight, it's aight."
37,28,3,"It's a 3, because 2 was too harsh and 4 was too kind.","Satisfactory, like a lukewarm cup of tea."
37,33,4,"Solid direction and cinematography.","Highkey enjoyed this one."
37,34,1,"Horrific. My eyes hurt watching this.","Disgusting movie dude."
37,38,4,"A+ for effort and execution.","A+ for effort and execution."
37,41,3,"It was okay, nothing extra special. 🤷‍♂️","Satisfactory, like a lukewarm cup of tea."
37,45,2,"Disappointing compared to expectations.","Kinda sus, not sure what's happening here. 🤨"
38,1,4,"Highkey enjoyed this one.","On point! Nailed it."
38,3,3,"It's a 3, because 2 was too harsh and 4 was too kind.","Aight, it's aight."
38,5,5,"This movie is straight fire! 🔥🔥🔥","One does not simply watch a better movie."
38,8,4,"Good movie! 10/10 would watch again. 👍","Big brain movie with great twists."
38,17,3,"Just another day in movie paradise.","It's a 3, because 2 was too harsh and 4 was too kind."
38,32,5,"One does not simply watch a better movie.","Outstanding in every aspect."
38,35,2,"Average performances, nothing special.","It's a no from me, dawg."
38,36,2,"Kinda sus, not sure what's happening here. 🤨","Disappointing compared to expectations."
38,38,2,"Lowkey disappointing.","Not great, but not the worst."
38,43,1,"Disgusting movie dude.","Worst film I've ever seen."
39,1,4,"Big brain movie with great twists.","On point! Nailed it."
39,3,2,"I'm crying inside... from boredom.","Mediocre at best."
39,8,4,"Good movie! 10/10 would watch again. 👍","Solid direction and cinematography."
39,14,5,"Everything about this film is lit. 🔥","Mind blown! 🤯"
39,16,1,"This movie was a complete disaster.I can't believe I watched the entire movie.","More disappointing than the sequel."
39,17,2,"It's a no from me, dawg.","Lowkey disappointing."
39,19,2,"Lowkey disappointing.","Disappointing compared to expectations."
39,23,5,"This movie is straight fire! 🔥🔥🔥","Everything about this film is lit. 🔥"
39,25,1,"This movie was a complete disaster.I can't believe I watched the entire movie.","Horrific. My eyes hurt watching this."
39,26,4,"Highkey enjoyed this one.","On point! Nailed it."
39,27,4,"Well-crafted and engaging.","A+ for effort and execution."
39,29,2,"Disappointing compared to expectations.","Lowkey disappointing."
39,31,5,"Outstanding in every aspect.","This movie is straight fire! 🔥🔥🔥"
39,34,1,"It's not me, it's you... and the movie.","It's not me, it's you... and the movie."
39,35,5,"One does not simply watch a better movie.","Outstanding in every aspect."
39,43,4,"Solid as a rock... if the rock had good acting.","This movie slaps! 🎬🔥"
39,47,3,"Aight, it's aight.","Just another day in movie paradise."
39,48,5,"Absolute masterpiece! Chef's kiss! 👌💯","A must-watch for everyone."
40,4,4,"Solid as a rock... if the rock had good acting.","Good movie! 10/10 would watch again. 👍"
40,10,1,"Horrific. My eyes hurt watching this.","I had to break up for recommending this to my ex."
40,12,3,"Aight, it's aight.","It's a 3, because 2 was too harsh and 4 was too kind."
40,22,3,"Good in parts, but overall average.","Good in parts, but overall average."
40,37,2,"Disappointing compared to expectations.","It's a no from me, dawg."
40,40,2,"It's a no from me, dawg.","Kinda sus, not sure what's happening here. 🤨"
40,41,5,"A must-watch for everyone.","This deserves all the Oscars! 🏆"
40,45,4,"Big brain movie with great twists.","Highly recommend watching this."
40,50,1,"Disgusting movie dude.","This movie was a complete disaster.I can't believe I watched the entire movie."
41,11,2,"It's a no from me, dawg.","Lowkey disappointing."
41,16,4,"Well-crafted and engaging.","Highkey enjoyed this one."
41,18,3,"It's a 3, because 2 was too harsh and 4 was too kind.","A standard movie experience."
41,20,1,"Disgusting movie dude.","This movie was a complete disaster.I can't believe I watched the entire movie."
41,25,3,"Aight, it's aight.","Neither here nor there."
41,36,3,"Average movie, worth a watch if you're bored.","Aight, it's aight."
41,40,2,"Meh. It was a solid 2 from me.","I'm crying inside... from boredom."
41,41,5,"This deserves all the Oscars! 🏆","This movie is straight fire! 🔥🔥🔥"
41,46,2,"It's a no from me, dawg.","Skibidi"
41,47,4,"Big brain movie with great twists.","On point! Nailed it."
41,49,2,"Mediocre at best.","Skibidi"
41,50,3,"It's a 3, because 2 was too harsh and 4 was too kind.","Good in parts, but overall average."
42,4,2,"Mediocre at best.","Not great, but not the worst."
42,15,4,"Highly recommend watching this.","Well-crafted and engaging."
42,21,3,"Aight, it's aight.","Neither here nor there."
42,26,5,"A must-watch for everyone.","A cinematic experience worthy of a standing ovation."
42,50,2,"Mediocre at best.","Mediocre at best."
43,7,5,"A must-watch for everyone.","This deserves all the Oscars! 🏆"
43,12,1,"It's not me, it's you... and the movie.","Disgusting movie dude."
43,14,1,"Horrific. My eyes hurt watching this.","This movie was a complete disaster.I can't believe I watched the entire movie."
43,16,5,"This movie is straight fire! 🔥🔥🔥","This movie is straight fire! 🔥🔥🔥"
43,19,3,"Aight, it's aight.","Aight, it's aight."
43,20,1,"Horrific. My eyes hurt watching this.","This film is as useful as a screen door on a submarine."
43,21,1,"Worst film I've ever seen.","Horrific. My eyes hurt watching this."
43,37,1,"Horrific. My eyes hurt watching this.","More disappointing than the sequel."
43,40,3,"Middle of the road, like a plain slice of bread.","It was okay, nothing extra special. 🤷‍♂️"
43,43,5,"Absolute masterpiece! Chef's kiss! 👌💯","This deserves all the Oscars! 🏆"
43,47,3,"Aight, it's aight.","It's a 3, because 2 was too harsh and 4 was too kind."
44,6,3,"Average movie, worth a watch if you're bored.","Average movie, worth a watch if you're bored."
44,12,4,"Solid as a rock... if the rock had good acting.","Highly recommend watching this."
44,15,2,"Lowkey disappointing.","Kinda sus, not sure what's happening here. 🤨"
44,27,4,"Solid as a rock... if the rock had good acting.","Good movie! 10/10 would watch again. 👍"
44,36,1,"It's not me, it's you... and the movie.","More disappointing than the sequel."
44,39,4,"Solid direction and cinematography.","This movie slaps! 🎬🔥"
44,43,5,"A must-watch for everyone.","A cinematic experience worthy of a standing ovation."
44,44,3,"Good in parts, but overall average.","Good in parts, but overall average."
44,48,2,"Meh. It was a solid 2 from me.","Kinda sus, not sure what's happening here. 🤨"
45,5,5,"A cinematic experience worthy of a standing ovation.","This movie is straight fire! 🔥🔥🔥"
45,10,4,"Good movie! 10/10 would watch again. 👍","Solid direction and cinematography."
45,14,1,"It's not me, it's you... and the movie.","This movie was a complete disaster.I can't believe I watched the entire movie."
45,18,4,"Highkey enjoyed this one.","On point! Nailed it."
45,34,3,"Aight, it's aight.","Average movie, worth a watch if you're bored."
45,35,2,"Average performances, nothing special.","Meh. It was a solid 2 from me."
45,42,5,"Everything about this film is lit. 🔥","Mind blown! 🤯"
45,44,2,"Not great, but not the worst.","Disappointing compared to expectations."
45,45,5,"A must-watch for everyone.","This movie is straight fire! 🔥🔥🔥"
45,48,4,"On point! Nailed it.","Big brain movie with great twists."
45,50,2,"Skibidi","I'm crying inside... from boredom."
46,11,1,"It's not me, it's you... and the movie.","More disappointing than the sequel."
46,13,1,"I had to break up for recommending this to my ex.","This movie was a complete disaster.I can't believe I watched the entire movie."
46,14,4,"On point! Nailed it.","Solid direction and cinematography."
46,17,2,"Not great, but not the worst.","It's a no from me, dawg."
46,21,2,"Average performances, nothing special.","Not great, but not the worst."
46,24,5,"This movie is straight fire! 🔥🔥🔥","Outstanding in every aspect."
46,26,1,"Well, that escalated quickly... to awful.","Disgusting movie dude."
46,45,4,"On point! Nailed it.","Highly recommend watching this."
47,1,3,"Neither here nor there.","Satisfactory, like a lukewarm cup of tea."
47,4,1,"This film is as useful as a screen door on a submarine.","Expectation vs. Reality: Complete fail."
47,6,1,"It's not me, it's you... and the movie.","It's not me, it's you... and the movie."
47,7,5,"One does not simply watch a better movie.","One does not simply watch a better movie."
47,13,5,"A must-watch for everyone.","I'm shook. Best movie ever."
47,28,2,"Meh. It was a solid 2 from me.","Meh. It was a solid 2 from me."
47,35,3,"It was okay, nothing extra special. 🤷‍♂️","Good in parts, but overall average."
47,41,5,"Mind blown! 🤯","Outstanding in every aspect."
47,44,1,"Well, that escalated quickly... to awful.","Worst film I've ever seen."
48,4,4,"On point! Nailed it.","On point! Nailed it."
48,8,5,"A must-watch for everyone.","A cinematic experience worthy of a standing ovation."
48,9,2,"Disappointing compared to expectations.","I'm crying inside... from boredom."
